,time,event,ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8,ch9,ch10,ch11,ch12,ch13,ch14,ch15,ch16
243,1.0,1.0,109148.35144857783,116160.20544292993,75665.30414406111,54597.89092515599,44720.63269861135,51428.97235500484,53949.28800455189,73625.01455843623,68964.94406043817,52621.99671530685,68905.80134460943,66928.25310567059,54646.595376324105,65234.16968991396,83921.12212432887,73604.0262703927
244,1.0,1.0,108600.3313780226,115653.13376821682,74742.0429875902,53626.75233206181,44369.26327577392,51218.307163513564,53634.82131181018,73533.5065166362,69019.68348260921,52581.897685754026,68810.42645101863,66775.74715325203,54526.58886034356,65345.92841219049,84064.97795164323,73768.02101946129
245,1.0,1.0,108546.10604597403,115448.39178900621,74609.36303250349,52992.543934886926,44389.98334288399,51100.06643534499,53584.261665852275,73281.51294964706,69044.22569802114,52572.3087873827,68667.53174871585,67060.82130203501,53237.519054117096,64295.686995468976,83460.34091238272,73063.8963656302
246,1.0,1.0,108636.13887264,115747.90516470734,74758.33740929811,53679.882428632074,44419.55470079836,51240.70361145778,53629.18867220744,73501.0517836871,68906.62835915427,52662.14044834858,68466.8577869961,67022.37630157189,53626.39470415052,64592.6969757911,83737.65900583971,73286.6538508718
247,1.0,1.0,108817.3891684281,115848.73388394523,75242.56560117789,54164.3341379564,44641.28400579501,51250.694841229306,53764.774354073335,73461.2880303011,68889.61868162379,52261.0383940981,68448.17172863147,66659.09339893977,53571.14119185701,64949.4308172978,83673.91183065317,73387.61668057641
248,1.0,1.0,108757.12886537658,115746.04996991754,75102.3754599542,54051.74840113502,44551.60880704031,51361.64890070545,53735.42651360352,73615.24684610926,68781.99503207149,52321.05282796059,68285.83100865257,66617.76502344191,53783.996854304896,65185.44288700139,84009.0762387605,73744.48463254984
249,1.0,1.0,108788.30954889173,115771.59801382995,75157.31604782534,53884.71381482051,44668.21785786365,51275.3041118746,53776.151392001084,73482.07515264454,68717.75611850692,52367.49975293872,68273.78341839116,66625.49872702346,53601.740730016325,65021.068158277056,83842.17576291272,73572.80088338863
250,1.0,1.0,108675.4555911369,115696.31733850448,75244.9125343457,53835.98701190794,44611.55618566945,51348.68488892137,53753.442019634494,73592.7162876983,68592.49694257938,52338.822464802564,68058.64787800884,66661.0827041963,53531.69036289339,64891.78566834756,83950.89464794334,73556.23824074725
251,1.0,1.0,108684.64215810802,115700.72063216218,75116.90409385016,53758.87349353713,44628.811732388946,51255.925149431845,53739.53923458329,73465.19958558078,68505.5710083927,52452.503437102256,68022.14747931331,66684.55203587438,53487.16568793842,64983.114896191946,83872.66354234976,73537.3063131936
252,1.0,1.0,108590.4295552289,115622.08719516841,75003.51369422839,53713.097120892664,44572.91001950622,51272.30897811759,53681.983492610874,73503.33166162153,68580.24818661787,52303.61846728545,68012.37976698634,66634.21590736102,53262.10597301793,64782.172713538734,83854.62568457433,73458.00232386617
253,1.0,1.0,108651.38276235852,115705.0121670976,75139.12172783873,53748.50228410987,44609.14219726827,51257.55682677709,53703.26235333233,73463.88083265792,68494.35043267613,52463.634605841,67929.61125726835,66652.4325790921,53271.78427836708,64969.50268381867,83817.45473354516,73486.45609455778
254,1.0,1.0,108607.59569497057,115637.39814012029,75084.78463706787,53758.202941203475,44606.45998793364,51294.07957721705,53709.09615863516,73512.11589719247,68482.30284241472,52299.63985677241,67918.05540538495,66629.41028230313,53235.17212094929,64760.15624525026,83889.00266754659,73474.29674557409
255,1.0,1.0,108642.77734074323,115668.1988439797,75076.76036080842,53763.366194172646,44636.47838073711,51273.0018821957,53707.844460945664,73485.60672826848,68501.54769439074,52529.68401070643,67952.5888505684,66677.64534683769,53206.047797924024,65024.286809478624,83834.86674247585,73518.77671704015
256,1.0,1.0,108617.13988985299,115655.19012870672,75059.92949723358,53753.41966789003,44615.3336304824,51274.879428729946,53693.673454961,73470.07226587203,68474.30091789972,52266.80514416756,67943.02230394153,66600.86710463371,53105.576706597414,64717.62087555181,83872.90941153877,73457.30941978806
257,1.0,1.0,108631.8920411935,115671.70806785919,75038.13654638965,53753.91140626805,44624.20727303115,51264.463515813775,53662.85039935713,73474.38615255192,68506.28626421526,52530.086342106624,67953.34880987988,66657.39466636117,53117.62429685883,65023.81742284506,83810.10100961936,73498.23546388572
258,1.0,1.0,108603.66178794645,115651.52444261605,75059.72833153348,53764.86376105115,44630.912796367746,51262.921245446356,53673.84745762914,73434.15301253236,68475.35144988912,52269.50970524666,67967.78803679801,66593.15575279662,53020.48361545606,64692.765735717505,83857.97844624263,73445.23947778219
259,1.0,1.0,108629.54510802569,115676.58074815045,75044.30562785931,53769.53527564231,44628.16353179974,51272.487792073225,53659.072954544186,73481.9410421778,68499.22311296739,52563.569255300674,68000.7568598696,66659.8310065068,53061.32025257591,65034.9485915838,83808.73755320758,73490.90409170439
260,1.0,1.0,108659.96583222937,115702.28525427404,75098.5756633968,53783.5945229047,44668.53078228603,51269.15738214939,53704.06701613272,73425.74875661716,68501.14536299054,52299.01400792766,68021.43222349074,66606.23152330298,52969.02989971994,64687.870703681794,83873.53526038352,73458.27054479964
261,1.0,1.0,108666.60430033259,115701.70410891822,75064.39984612464,53805.521584215356,44646.7378314421,51287.44110911383,53668.75125989333,73498.41427784137,68530.35909299363,52626.645878153555,68078.16095091832,66715.95623683408,52995.24849596602,65025.4491001903,83827.17774238321,73479.88468168792
262,1.0,1.0,108726.14934756153,115737.22103085769,75108.45513444605,53775.07850826723,44680.51131731407,51253.77938196414,53687.41496651351,73393.18226494578,68560.26572707483,52347.74081084023,68114.66134961383,66629.96907591452,52881.254599243955,64716.10095692885,83881.17955698723,73476.73308571972
263,1.0,1.0,108699.0590332817,115740.37262682589,75095.75934359543,53826.286354814336,44665.62505550683,51301.098024976025,53659.98937606685,73507.26556864567,68584.7855907423,52686.257980615854,68202.1460774119,66741.75014993551,52890.50822144845,65017.06719601956,83834.55381805346,73480.6893444883
264,1.0,1.0,108778.51948482031,115779.1752552003,75144.75436744146,53793.96573233196,44717.9057857878,51257.42271631035,53724.72002800942,73405.83335230748,68620.97306501545,52454.11276270304,68279.14783706043,66714.23515251103,52802.0623686388,64744.66648634273,83898.14453102881,73469.93815540531
265,1.0,1.0,108738.88984190105,115801.39288918888,75123.65432067566,53882.92567526409,44672.55409628798,51324.00856304271,53680.57533271019,73541.41903417338,68677.67944069856,52702.75356802387,68400.87543736404,66754.73651346404,52820.636668281164,65032.959286327285,83881.53718489852,73527.62800784445
266,1.0,1.0,108788.10838319163,115815.1392120289,75153.94093441259,53861.69151803154,44712.16138746279,51243.11759985895,53705.18460335548,73385.0238782196,68676.94183313154,52512.02613258674,68473.74212428834,66737.59272546682,52735.92355679555,64787.96181535266,83906.16880728827,73494.77094349515
267,1.0,1.0,108762.85091195714,115775.01783073162,75124.92837010961,53873.9179222486,44658.60660774787,51315.04551351613,53659.16236152201,73520.02841472965,68743.19240369706,52675.19386711048,68574.79436097079,66781.84917948833,52747.27824297884,64981.95260548027,83883.48178666613,73495.06151617307
268,1.0,1.0,108843.943040841,115840.59784896349,75159.79709145988,53882.14336420815,44713.5024921301,51250.85130344049,53707.799757456756,73374.02681994758,68783.00086057196,52562.49637156682,68640.7990623473,66785.60427255683,52693.119966163635,64842.589478801434,83902.77134213106,73490.50176030419
269,1.0,1.0,108822.28420046381,115818.38021497491,75132.46090799104,53906.462062175524,44655.566770501944,51318.17475773988,53683.19048681146,73530.109051479,68844.55756480189,52674.433907799,68743.03594148588,66828.29610446646,52726.98285901343,64962.03720117059,83912.02496433556,73495.70971676227
270,1.0,1.0,108883.32681457125,115892.610358311,75152.57747800082,53911.647666889156,44696.13518668833,51235.22743406623,53703.82114694371,73378.16189267182,68882.756696076,52648.28236678629,68777.94936632508,66812.76164207002,52717.036332730815,64886.68947061175,83912.89668236932,73502.12466742095
271,1.0,1.0,108787.50488609135,115823.63287492191,75132.05857659085,53927.76327464143,44637.84183714889,51307.937658779345,53669.57827443818,73515.82628677205,68885.32714668836,52684.82746897072,68843.64114327922,66820.04831076245,52795.78152844686,64914.0703575695,83911.08619106843,73486.85842595798
272,1.0,1.0,108902.81753573628,115906.31197766209,75174.05750442237,53956.239397077494,44716.31881193147,51265.13406814743,53725.50233906536,73418.81971583601,68905.24255099804,52723.02660024483,68875.71589657258,66849.30674425444,52891.22347727102,64945.94394516277,83916.56236845999,73517.52501935065
273,1.0,1.0,108866.42889576303,115890.33048037655,75169.7436177425,53970.47745829552,44668.12845088583,51347.097915065046,53688.063167102715,73548.57159239908,68965.54755753846,52718.80212054278,68943.97812413909,66880.7332969586,53039.59435696535,64923.56984896301,83974.49809008815,73524.76698455417
274,1.0,1.0,108950.67262061509,115960.71612366631,75180.51715856996,53971.10330714027,44727.62879462586,51279.126260176454,53719.35560934015,73430.35321597496,68993.39783112977,52813.707627500014,68963.64765925976,66900.40283207927,53144.26757624955,64996.883570776416,83948.21243860871,73539.6085428725
275,1.0,1.0,108862.56204397227,115872.82906446804,75174.41513233366,53985.319016613845,44678.3431981019,51329.70825787882,53723.28951636428,73526.71158632179,69017.4930116526,52713.10242570668,69024.2432384781,66877.93932890169,53248.58316762247,64870.350345414925,83993.9217560198,73505.4997808337
276,1.0,1.0,108931.98656225044,115931.48004191877,75168.35780958628,53997.09838594179,44701.0525704685,51270.47613507225,53734.48774033639,73441.86436436944,69050.30537251299,52869.94461654957,69067.69502969921,66911.62340779584,53385.37584368895,65032.06521654907,83950.62642700988,73539.36267368348
277,1.0,1.0,108894.59209377672,115899.27117815867,75151.25872507796,54020.05362749739,44647.92247389823,51331.20582475732,53718.9309261955,73517.18974318383,69071.11484660087,52693.45524233046,69119.99811172464,66885.76243946105,53505.78469106969,64832.28532460753,83986.27745941609,73509.32192913556
278,1.0,1.0,108948.25863221391,115939.66078038941,75119.45219271806,54024.65808685519,44643.5862354739,51287.172888180365,53696.176850339994,73464.48432975821,69113.47140234368,52938.787989471915,69181.13013280989,66964.7535043661,53719.48971980688,65062.32947854156,83940.72460421617,73567.48116820827
279,1.0,1.0,108901.67759676905,115933.96108555331,75101.99548029846,54065.67353793068,44609.097493779365,51288.40223412541,53716.382827327594,73483.12568463394,69086.02346015257,52700.540745322796,69222.77143273014,66894.1890471207,53817.65858145459,64758.45751267166,83965.35622660593,73483.52801603414
280,1.0,1.0,108901.9011142136,115929.78130934016,75040.0587964128,54072.04378510044,44566.0703857029,51239.40721027937,53686.453841501934,73449.10632957295,69114.54428607754,52984.005568505,69270.96179377577,66947.92264079126,54027.11677874527,65022.6998356223,83936.90245591431,73520.83307753004
281,1.0,1.0,108886.67957623955,115861.87670968495,75060.89062224515,54140.55188185596,44539.047126656435,51253.35469881949,53711.912478436534,73451.74383541869,69071.62893672335,52673.338672320686,69259.36123840348,66883.84018943789,54108.1195006513,64697.101974141835,83988.08795071697,73449.59806795098
282,1.0,1.0,108922.15179469011,115920.8629633025,75051.45818608502,54216.05607462598,44501.227975038055,51267.19042863732,53695.48394626188,73497.47550457425,69111.90678023182,52992.25336220901,69304.109430803,66963.94884156571,54329.781750414586,65038.39076022992,83960.6623602703,73516.16156293888
283,1.0,1.0,108923.53760284635,115932.50822216371,75085.92457603509,54293.37075869689,44481.51373642847,51266.072841414556,53745.50715035286,73472.44155078431,69113.02436745458,52733.48721664992,69300.9131313459,66914.14915491929,54377.301559126565,64709.484840570076,84022.39787845587,73474.96729790774
284,1.0,1.0,108903.17516364755,115913.21866669878,75041.57871503576,54321.64571543285,44414.63731701819,51262.563617535074,53719.06503666223,73520.4530978743,69149.68122836128,53053.02775538299,69268.07841874105,66985.98766159864,54572.566398688126,65049.186652801836,83980.91304074682,73516.92152225036
285,1.0,1.0,108897.58722753373,115899.8076200256,75065.04804671384,54360.62715776291,44390.65389521765,51219.491805969694,53737.25935664885,73433.05777705405,69101.1108876599,52720.05381823228,69131.4198531413,66880.77800044752,54544.805532074635,64665.31779352639,84000.2249479562,73438.77982363461
286,1.0,1.0,108896.91667520007,115913.12925972095,75063.72929379098,54428.50940567368,44344.65400512863,51273.58302755154,53724.071827420215,73552.7066651233,69146.26141145962,53060.560293264425,69069.66198321128,66970.2073300132,54726.92754589648,65007.94768428179,83966.83144173998,73493.63100452794
287,1.0,1.0,108931.13719596114,115942.32063797959,75100.85554133124,54470.217760827276,44353.03590929937,51229.48303574122,53759.56639761524,73446.69234117179,69142.59572536896,52808.09733964173,68983.4289531027,66918.15011717679,54720.35613302662,64710.311855114924,84025.16949476833,73466.9430216483
288,1.0,1.0,108907.98078870545,115925.109794749,75080.38134341018,54520.79975852964,44299.54818481782,51286.63644631344,53720.517900051826,73571.90681361042,69171.36242048292,53110.80701479996,68962.284202848,66997.07412684849,54873.95732092349,65013.13328899542,84003.1306747354,73503.68928953282
289,1.0,1.0,108919.82721326676,115930.116585507,75101.5260936649,54526.074770221094,44318.07778097127,51207.354808730466,53761.063964493755,73427.3804339624,69140.40525441233,52871.30807296134,68889.7080886016,66921.68169280073,54824.98464882191,64729.981390235596,84020.05094528807,73457.17530932132
290,1.0,1.0,108866.20537831848,115879.33342210454,75068.73608454896,54541.76569482872,44244.9428731135,51252.30416683009,53718.01450467283,73554.04776979063,69120.7580710361,53067.80225846795,68891.33976594685,66954.38229493884,54926.55097562683,64940.98185789369,83989.83138678448,73460.41631226735
291,1.0,1.0,108928.56674534878,115939.90664957842,75121.06151831883,54569.10187829756,44284.25959161039,51184.332511941495,53763.12032498364,73413.23177972219,69109.85041974192,52912.94937288158,68863.91417550018,66915.11027993087,54898.16426016859,64745.24763169857,84009.00918352715,73445.77591964912
292,1.0,1.0,108914.64160855314,115925.9591610383,75112.99253857047,54631.23972788331,44226.72620138243,51283.618960811975,53730.17385365652,73585.7648951727,69157.50433892064,53109.577668854916,68909.24351325554,66986.16647555429,55015.04153192539,64917.28900877107,84012.47370391771,73467.63592572641
293,1.0,1.0,108926.80095753682,115937.20208849933,75134.20434405855,54611.503137529275,44262.31017855527,51187.975846287714,53765.75783082937,73417.99270129118,69131.84453628595,53012.43698745215,68898.22410323907,66957.3997804403,54998.36713056173,64810.4476702747,84028.36579422544,73466.18306233682
294,1.0,1.0,108879.63877673612,115886.68714603034,75120.27920726291,54639.77809426524,44196.2831254343,51271.01257693918,53728.81039724474,73576.08658982356,69129.89993451834,53038.476769742585,68925.62734194129,66953.801149583,55059.78972432491,64863.421304633775,84021.28029123311,73442.95959984775
295,1.0,1.0,108937.0604082418,115938.96787631129,75148.66592272115,54628.825739482134,44252.25189355038,51195.75425335816,53784.823868849744,73444.50187021517,69129.09527171795,53026.25036552553,68937.65258045823,66961.98188805365,55060.05794525838,64826.56327802697,84026.7341168802,73461.8915274014
296,1.0,1.0,108894.79325947682,115902.91451250488,75133.51143998044,54621.80729172317,44173.59610481216,51283.06016720059,53739.09219969418,73582.8144649046,69160.96885931121,53032.8664818843,68975.85171173236,66968.82152185697,55093.36204449678,64816.7508622111,84035.47364896223,73438.84687886797
297,1.0,1.0,108914.44044285304,115942.85707984652,75140.35107378376,54577.863762124034,44211.102332008166,51194.30138996856,53748.21171143195,73437.50577420066,69118.88052450187,53080.274531874005,68976.99165069958,67024.18679287277,55097.944152110125,64852.26778415058,83999.822616556,73422.15012575986
298,1.0,1.0,108866.56300622977,115886.3518698635,75154.11974836823,54707.45917647591,44183.29676190577,51256.90862618788,53776.77724084583,73580.04284859214,69118.1652686793,52994.086205254345,69018.3423779419,66943.34053317792,55115.35616104081,64769.92395757723,84033.95373033926,73429.4814979412
299,1.0,1.0,108914.82042250877,115921.57821912506,75144.77671918592,54613.246573596785,44213.44926517597,51194.70372136876,53776.10668851217,73466.47363501473,69131.88923977486,53104.61558158584,69045.18682303272,66996.42592625928,55158.606786561824,64889.34932820193,84014.79828534106,73450.87211738493
300,1.0,1.0,108885.98667216142,115904.30032066112,75159.05948389287,54693.91401933599,44164.36483435212,51266.36341409248,53764.6402436066,73568.17407228638,69111.43739359824,52989.593504618824,69074.44525652472,67013.18973460076,55130.19771935913,64740.50906187404,84037.57471294102,73395.88682602487
301,1.0,1.0,108932.50065237292,115948.57912642708,75156.66784723614,54692.08117629066,44178.6252473146,51201.878631338914,53752.30208066727,73489.11595214796,69151.89405106235,53142.41238145976,69107.05645168501,67002.90793215131,55205.031359795496,64957.298631346064,84001.32018343451,73475.97312640824
302,1.0,1.0,108894.72620424346,115907.2060474403,75177.32085911285,54687.11908902158,44151.177305123485,51259.993166922715,53756.95124351398,73551.49967092273,69129.9669897517,52964.0007572175,69139.98057126768,66960.12669326385,55157.77977201698,64733.96000074864,84042.76031765465,73438.57865793451
303,1.0,1.0,108923.3140854018,115948.15444328243,75166.72613224103,54662.5545218652,44153.45718305793,51225.32561127253,53746.26710966434,73513.88168500444,69149.54711789454,53192.79321346203,69163.85223434595,67055.14395894337,55234.78153166551,65001.555085367574,83990.14431120687,73465.11017860296
304,1.0,1.0,108908.07019568328,115929.28957096215,75183.02055394895,54592.95118963137,44127.93149088997,51244.391649292906,53744.07663870772,73526.33160666605,69127.06126297251,52950.589710544315,69168.74726638166,66974.92354809327,55165.98286223208,64695.53735202997,84031.7856111271,73390.05302072204
305,1.0,1.0,108909.97009396198,115935.23513498726,75159.77473971543,54570.59944517606,44123.416438509994,51203.778529617615,53728.51982456682,73532.59009511353,69145.7696730816,53214.74262651714,69211.48380178021,67031.40640633184,55257.15562786527,65032.86987934946,83980.39895062435,73449.66512318434
306,1.0,1.0,108879.12468661365,115926.3167889496,75162.76987347244,54613.96182941936,44117.984964607356,51229.30422178558,53742.7355340404,73513.5017053487,69111.50444883162,52931.5460242684,69227.35354034348,66947.0509227575,55163.233597664075,64679.17587508868,84028.54460818108,73405.96746277422
307,1.0,1.0,108913.68048354155,115932.93290530836,75189.50255984098,54535.708372081324,44119.46017974141,51252.84060869701,53727.24577513287,73571.28096476567,69163.94164132376,53199.76695773208,69297.71683188879,67035.63088603389,55285.2517706456,65031.752292126694,83989.63022108439,73472.46390252876
308,1.0,1.0,108910.35007361771,115946.8133386151,75215.22941770905,54426.43069343933,44134.03351712627,51224.47624498323,53747.33999339819,73509.67955704684,69125.63075132736,52954.590672801816,69291.23482599674,66996.33651928145,55221.25872627005,64670.682212195665,84046.04602408958,73400.08895398247
309,1.0,1.0,108883.1480006156,115936.19625999883,75174.1469114002,54388.45507960977,44098.82951960916,51269.135030404934,53698.7249492079,73579.59581370304,69147.71427484922,53219.28003064157,69335.871259674,67082.63660462339,55332.23513749065,65046.43738823383,83995.68754383178,73460.88569890091
310,1.0,1.0,108869.0440498643,115900.74639329272,75170.57063228734,54392.903076756375,44121.56124372021,51197.60944814795,53706.36924581161,73480.86815844395,69097.62401552487,52920.16898634064,69309.607959939,66966.0052020556,55188.468717154115,64689.32356707139,83999.7779130671,73412.04713726605
311,1.0,1.0,108827.78272959981,115877.34411684802,75178.52785331344,54228.1483683763,44114.92277561698,51238.91547190136,53664.012690068805,73583.39561026044,69124.69197806025,53176.29762605401,69303.12595404696,67083.95535754626,55294.05835796099,64957.320983090525,83980.44365411326,73427.22397175121
312,1.0,1.0,108833.8847558361,115892.99033796672,75184.62987954973,54182.90843759876,44165.61653204162,51204.09145403999,53687.169097324506,73460.30455354507,69082.2013118507,52937.08925689331,69273.86752055497,67000.9186268948,55183.90896128523,64673.63264246377,84011.1773027393,73396.08799172497
313,1.0,1.0,108766.40483932554,115829.66784592485,75163.73099848402,54135.768608542516,44126.67979320047,51246.202140593785,53621.90200351501,73583.64147944945,69086.78341946405,53156.80690488898,69229.00756943316,67085.67644186932,55244.325726547926,64916.10436631494,83973.40285460984,73395.66330858032
314,1.0,1.0,108764.9743276804,115808.27722648112,75163.59688801729,54141.155378956246,44182.33563689418,51166.74168905517,53644.52196890378,73427.51454442913,69023.93031405572,52912.43528275911,69142.88629804687,66980.62324292937,55157.288033638964,64688.74242171555,83984.46696811522,73392.91404401232
315,1.0,1.0,108670.649966079,115723.9664463957,75119.22867527351,53817.3009535433,44151.959616179425,51232.20994856476,53601.18193640494,73548.68335112135,69000.34922365537,52970.929797998644,69130.72694906317,67068.04091549407,55149.800199246434,64818.94133316771,83953.84507821144,73358.38059882887
316,1.0,1.0,108670.53820735673,115719.85372541592,75110.7797158694,53833.99770665142,44189.86817477563,51142.467694576706,53627.78051230675,73399.35134641545,68949.7225224641,52911.85413740327,69037.78839561802,67070.74547657317,54917.34205691124,64495.57864613279,83915.33302251495,73285.37980143784
317,1.0,1.0,108561.72991534829,115574.99206960108,75090.55138713734,53549.16942705744,44136.17928459398,51209.1876517758,53566.916712154954,73526.19749619931,68963.24532785956,52990.62168486377,69061.88357614084,67097.3887559639,54787.14314545908,64654.968935843586,83924.6089964639,73304.73641213613
318,1.0,1.0,108565.95439505034,115546.8288715874,75014.66721471158,53450.374716564984,44200.46290164744,51082.87794385886,53583.07702339614,73354.04436040454,68847.08331192534,53013.040484552446,68970.44258957417,67198.17277171288,54564.78799161768,64369.17953123803,83863.52167886755,73193.29061428197
319,1.0,1.0,108467.58436770254,115564.79967412945,74826.33141593116,53636.676506599964,44127.752676934324,51221.57051820404,53517.58641214209,73494.16744639486,68865.09881795631,52666.32022456172,69113.5608093215,66899.12878264532,54570.46533470933,64631.00786578749,83866.047425991,73301.76363012358
320,1.0,1.0,108449.56886167156,115551.76860711201,74883.64128871457,53351.06591595005,44160.49798256135,51048.12098123086,53500.95671426734,73295.97452830966,68885.3047949439,52459.834809283595,69044.65038116579,66908.15888740527,54038.91849981767,64561.3374783203,83726.2149126786,73144.42970090266
321,1.0,1.0,108866.4959509964,115971.28849879367,75786.02591586423,54392.43369012281,44428.65186079167,51446.31730870215,53764.8414093067,73733.73344346684,68933.76337692302,52519.402208256986,68830.0959861393,66984.69126042024,54262.50299960411,64844.757598013595,83960.30473235903,73397.78672430357
322,1.0,1.0,108444.15973951337,115584.46920925012,74973.27178398035,53695.64040847307,44187.2306689299,51094.992589353635,53549.32588926863,73382.20755841823,68828.93369542762,52361.15185751342,68690.93402516056,66598.36370925471,54352.46877103672,65115.14665068944,84152.68619688586,73731.49826902131
323,1.0,1.0,108306.47299366868,115325.9712846245,74750.4919469943,52937.49158829351,44085.17260374696,51081.53683919154,53393.6012856485,73344.92484866678,68881.32618443086,52338.28602293564,68597.92841648203,66871.01028812055,53098.08887220489,64080.52910334219,83586.47180634401,73021.3386441873
324,1.0,1.0,108690.87829481106,115733.71180697822,75186.52977782843,53759.18641795951,44335.2662724574,51203.82323310652,53579.21017160537,73428.20744850725,68830.00657916148,52474.27403620172,68378.92602430892,66858.85093913686,53459.69539400285,64619.89904879321,83799.10395134735,73220.47033553962
325,1.0,1.0,108670.82878003464,115795.26851120812,75350.3904164303,54022.73583683203,44435.737363784,51278.54511482062,53626.99820125082,73547.87868832097,68843.86466072378,52106.6995986342,68392.51588493775,66565.43958967204,53724.02712393131,64764.82775984142,83960.64000852585,73436.11996604443
326,1.0,1.0,108700.15426876,115767.88762425038,75369.25528875057,53944.41532426063,44400.82393894481,51230.399457263884,53605.07113994016,73478.43181829833,68658.18871953353,52345.5056363947,68237.68535109585,66535.28708640183,53579.299578583195,65113.17969717738,84021.79438135558,73620.58891303408
327,1.0,1.0,108709.8102223647,115745.24530711715,75402.11235309987,53785.874400839144,44413.54208153988,51264.664681513874,53622.23727968184,73517.18974318383,68557.11413110663,52195.90541075533,68182.34243182451,66574.06736303179,53599.23733463733,64705.081546912385,84032.56792218304,73446.42412023833
328,1.0,1.0,108676.5508266152,115783.55619711355,75339.50511688055,53720.67436226301,44417.20776763055,51222.48693972671,53594.4987648128,73488.33364109203,68560.37748579711,52473.31291119014,68069.57788104747,66648.69983776806,53452.29696658814,64952.224785354716,83986.12099720491,73467.5912222375
329,1.0,1.0,108657.64125080602,115743.50187104964,75268.3148107904,53698.94846665245,44428.89772998068,51219.491805969694,53587.525020542744,73459.87987040041,68568.11118937864,52196.50890785562,68020.13582231234,66573.32975546477,53249.521940889594,64604.208124185585,83978.02966571208,73372.4174943468
330,1.0,1.0,108662.98331773083,115761.33856312497,75293.63933725827,53701.496565520356,44414.257337362455,51220.00589609217,53586.0498054087,73485.20439686828,68485.78971454976,52486.94747530788,68004.57900817145,66644.92239295512,53307.94940089576,64967.155750650854,83948.03362465306,73440.85853586895
331,1.0,1.0,108684.41864066347,115779.10819996694,75254.32261876138,53706.21278360043,44440.09595395279,51210.66286690985,53611.5531458322,73438.51160270114,68441.01917040577,52196.59831483344,67961.32838265042,66562.13153149266,53172.29666379651,64613.68526383463,83985.24927917114,73382.94516598525
332,1.0,1.0,108758.58172876618,115846.72222694424,75310.06786943291,53742.7355340404,44451.56239885836,51257.132143632436,53584.75340423029,73515.62512107195,68528.43684297048,52530.06399036217,67979.65681310378,66638.99918067447,53236.2673564276,64978.510436834156,83947.07249964148,73448.14520456138
333,1.0,1.0,108777.78187725329,115853.58421249202,75330.98910224308,53770.7422698429,44478.47389918255,51248.727887717236,53615.59881157861,73453.42021625284,68532.81778488372,52255.76338240664,67975.99112701311,66591.85935161822,53137.13736976831,64662.36736325829,84006.2822707036,73421.79249784857
334,1.0,1.0,108773.0209556843,115857.80869219407,75285.34684006535,53776.844296079194,44448.70137556808,51275.14764966341,53558.244235306294,73529.52790612316,68556.24241307288,52562.87635122256,68004.55665642698,66662.3344018858,53180.67856796725,65016.26253321917,83962.69636901574,73473.24621358469
335,1.0,1.0,108816.36098818315,115901.99809098222,75321.53431433848,53782.29812172629,44503.01611459447,51232.18759682031,53624.13717796054,73422.03836703759,68570.90515743555,52291.32500783503,68010.07753730746,66596.79908714283,53073.74782249306,64688.98829090456,83995.93341302079,73429.079166541
336,1.0,1.0,108794.79155478378,115903.07097471607,75312.526561323,53798.90546785659,44477.02103579295,51291.28560916014,53590.766023488766,73539.47443240577,68568.66998299003,52586.94918000093,68043.73926445714,66667.05061996587,53130.09657026489,64979.873893245924,83972.55348832054,73464.01494312465
337,1.0,1.0,108828.92266856703,115915.29737893313,75348.44581466267,53804.26988652586,44534.24150159854,51227.42667525133,53635.00012576582,73408.02382326411,68576.69425924949,52350.82535157506,68054.1104738844,66613.62995071769,53042.23186281107,64712.502326071546,84009.61268062743,73438.51160270114
338,1.0,1.0,108825.68166562101,115906.44608812883,75334.09599472237,53832.38838105064,44500.26685002647,51303.42260639937,53593.15766014549,73558.98750531525,68609.90895151006,52589.586685846654,68124.92080031883,66674.85137878078,53075.20068588266,64960.114951147436,83996.40279965434,73466.80891118156
339,1.0,1.0,108879.03527963583,115991.2262548478,75380.47586446714,53840.56911952128,44566.53977233646,51241.50827425817,53647.382992194056,73421.45722168175,68609.7971927878,52452.74930629126,68156.07913208952,66658.9369367286,52989.99583601902,64769.901605832776,84020.45327668826,73451.45326274076
340,1.0,1.0,108862.65145095008,115941.73949262375,75357.788843845,53854.20368363902,44516.56127173439,51318.93471705136,53599.572610804156,73570.63276417647,68653.65131540911,52645.06371558472,68252.97394430327,66726.12628056125,52999.472975668075,64944.11110211744,84028.16462852534,73476.73308571972
341,1.0,1.0,108932.65711458412,116000.54693228567,75396.92674838623,53874.722585048985,44580.88959227677,51250.06899238456,53649.57346315068,73428.98975956318,68661.09444631272,52543.4526852909,68292.35771803353,66715.5986089228,52902.82403264332,64830.005446673094,84029.6845471483,73468.35118154898
342,1.0,1.0,108883.97501516045,115973.09899009454,75365.20962300416,53881.40575664112,44508.000553608006,51311.357475681005,53590.49780255531,73558.87574659297,68702.86985669969,52643.29792777276,68392.38177447102,66758.22338559906,52885.41202371264,64916.79727039305,84040.50279146466,73466.45128327027
343,1.0,1.0,108947.7668938359,116026.60906632055,75392.00936460607,53885.58553285427,44581.58249635488,51241.597681235995,53636.29652694423,73413.23177972219,68725.8250982553,52626.355305475634,68439.99099016083,66767.76758048148,52813.32764784428,64868.98688900315,84030.86918960443,73465.53486174761
