,time,event,ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8,ch9,ch10,ch11,ch12,ch13,ch14,ch15,ch16
5782,1.0,1.0,110497.2345229667,116469.46417921355,77332.18548681564,53268.185647509774,45294.44668226799,52192.932628742776,51751.77624842838,68659.79804513432,69922.85042081481,49719.75680825196,69208.89099942338,63704.528058115015,56239.55950016493,61265.97508978547,88507.36481039105,74569.21929946177
5783,1.0,1.0,110451.07817066649,116427.80052754885,77357.17473711667,53316.53247076661,45274.10659481366,52303.797281241095,51765.1202398682,68762.16903473962,69907.60653109629,49494.94296252048,69206.47701102222,63680.65639503675,56191.19032516365,61058.61795647359,88537.53966540571,74540.47495609224
5784,1.0,1.0,110478.90609251334,116452.23098423851,77332.83368740484,53265.34697596395,45287.04825485328,52194.184326432274,51747.50706523741,68670.07984758375,69931.58995289683,49762.26982620595,69226.10184265398,63714.49693614208,56252.99289858257,61306.23058154948,88503.05092371118,74573.84611056402
5785,1.0,1.0,110443.41152231832,116437.30001894236,77350.84919343582,53288.59279019747,45266.86462961014,52265.17346682233,51742.924957624076,68718.18080165157,69884.56188256286,49430.793455933745,69187.075696835,63652.13556911178,56166.75986847399,60989.77458355124,88528.55426413468,74512.40116505638
5786,1.0,1.0,110477.74380180167,116478.80720839587,77333.03485310494,53263.26826372961,45286.33299903071,52211.14930047385,51747.730582681965,68688.90001641512,69935.65797038769,49817.07630361037,69229.25343862217,63716.32977918742,56258.96081435214,61331.15277661715,88491.87505148353,74558.95984875677
5787,1.0,1.0,110475.28510991158,116450.62165863773,77367.63535352175,53303.18847932679,45286.802385664276,52265.79931566707,51760.895760166146,68718.60548479622,69892.72026928906,49408.844042878634,69199.19034232979,63658.952851170645,56164.10001088381,60969.188626907904,88544.1557817645,74524.76167974016
5788,1.0,1.0,110467.64081330787,116442.79854807837,77328.51980072497,53254.774600836594,45260.784955118295,52211.39516966286,51737.895815121636,68689.25764432641,69950.29836300593,49851.9673767051,69242.23980215071,63731.97600030613,56281.24550357408,61386.04866099938,88495.1831096629,74568.86167155048
5789,1.0,1.0,110462.5222638276,116435.5342311304,77349.99982714652,53285.73176690719,45269.68094941151,52232.629326895396,51744.467227991496,68677.4112197651,69870.32382134483,49365.1016789796,69179.8784351204,63632.26486829101,56142.39646701771,60932.88939391248,88521.46876114236,74498.85600791646
5790,1.0,1.0,110469.94304298676,116453.59444065028,77338.57808572985,53280.23323777119,45267.11049879915,52241.41356246633,51756.93950139755,68741.18074669609,69941.98351406855,49831.00144040602,69236.18247940332,63727.885631070814,56282.050166374465,61383.76878306494,88490.24337413828,74565.12893022645
5791,1.0,1.0,110484.78460130509,116479.20953979607,77360.41574006269,53297.64524670187,45293.843185167694,52236.04914379706,51764.47203927899,68681.4568855115,69889.76983902096,49379.65266462001,69191.9260253818,63647.8216824319,56163.18358936114,60943.70763822886,88542.59115965261,74519.95605468226
5792,1.0,1.0,110467.68551679677,116457.08131278532,77335.76176592849,53286.871705874415,45260.5837894182,52258.24442604118,51758.70528920952,68749.2273747,69959.84255788835,49861.243350654055,69250.82287202154,63749.23154702563,56297.51757353754,61396.37516693773,88496.90419398597,74573.30966869708
5793,1.0,1.0,110501.30254045756,116474.51567346045,77364.84138546484,53304.97661888321,45296.54774624679,52225.72263785871,51761.7674781999,68665.38598124814,69882.05848718387,49402.29498175323,69188.57326371352,63653.007287145534,56157.618004991775,60955.86698721254,88539.52897066224,74521.47597330523
5794,1.0,1.0,110451.65931602233,116430.37097816123,77331.0008443595,53281.95432209424,45239.77431533031,52265.57579822252,51734.610108686706,68755.37410442521,69960.73662766656,49830.86732993929,69249.7946917766,63752.38314299383,56297.80814621546,61384.34992842078,88501.82157776614,74574.36020068648
5795,1.0,1.0,110505.05763352606,116475.9461851056,77353.46434753708,53288.03399658609,45286.19888856398,52194.609009576925,51743.059068090806,68636.3510652007,69872.31312660135,49406.8100341332,69183.20884504424,63637.24930730454,56155.47223752407,60967.311080373656,88517.60190935158,74509.42838304382
5796,1.0,1.0,110461.24821439365,116450.21932723753,77344.36718754377,53303.993142127176,45252.604216647655,52284.150097864884,51752.223283317486,68779.20106401456,69958.54615670993,49795.50687021099,69253.01334297817,63744.314163245464,56298.3892915713,61349.45885532604,88507.3871621355,74570.33688668453
5797,1.0,1.0,110500.49787765717,116488.97725212303,77349.79866144642,53270.66669114432,45295.452510768475,52172.011395932605,51752.491504250946,68624.23641970592,69895.49188560151,49466.31037787323,69197.20103707326,63654.37074355731,56180.79676399193,61022.89986883401,88528.59896762359,74520.71601399375
5798,1.0,1.0,110455.325002113,116432.06971073983,77341.64027472022,53296.19238331228,45251.061946280235,52293.33666483601,51748.62465246018,68788.43233447461,69942.63171465775,49733.793703769894,69237.32241837055,63714.9886745201,56264.61580569933,61283.588264416256,88505.889595257,74541.12315668144
5799,1.0,1.0,110515.63000865342,116483.47872298703,77341.19323983112,53275.047633057555,45299.364066048154,52173.4642593222,51759.75582119892,68621.35304467118,69899.38108913673,49517.54057616479,69201.64903421987,63659.086961637375,56184.48480182706,61068.89975892303,88519.34534541909,74521.02893841612
5800,1.0,1.0,110448.93240319878,116439.1328619877,77341.28264680895,53302.249706059665,45242.56828338722,52300.15394689488,51757.587701986755,68789.59462518628,69941.6035344128,49674.427470496594,69235.62368579194,63708.864296539345,56259.541959707974,61231.97808646895,88512.34924940458,74542.75483402668
5801,1.0,1.0,110513.84186909698,116505.51754301996,77336.29820779541,53276.34403423596,45287.7411589314,52168.07748890847,51749.138742582654,68622.4482801495,69902.97971999404,49579.991350172924,69206.20879008876,63674.86729322282,56206.478918371075,61130.4788148974,88514.04798198318,74536.51869732366
5802,1.0,1.0,110445.8702142084,116447.738283603,77340.43328051965,53305.7812816836,45233.29230943827,52295.325970092534,51741.09211457874,68766.88525281969,69924.19152548212,49619.19630994753,69218.1893251168,63692.97220623162,56240.29710773195,61182.692489944995,88509.6446883255,74530.12609840943
5803,1.0,1.0,110514.69123538629,116509.56320876637,77344.2107253326,53275.06998480201,45289.99868512138,52172.167858143795,51752.357393784216,68627.76799532986,69909.28291193044,49627.309993184805,69210.34386281298,63680.61169154784,56218.68297084367,61177.81980965374,88502.24626091079,74536.49634557919
5804,1.0,1.0,110479.08490646898,116457.99773430798,77369.78112098946,53324.24382260368,45254.72763237091,52310.703970277784,51764.13676311216,68776.89883433568,69934.71919712058,49576.86210594918,69233.23204913521,63698.806011534456,56239.023058298,61138.14546324557,88530.05183101319,74534.21646764476
5805,1.0,1.0,110519.65332265537,116503.5505895079,77339.8074316749,53261.904807317835,45283.62843795162,52168.8150964755,51751.48567575046,68630.71842559797,69933.73572036454,49695.23694458449,69230.99687468969,63701.041185979986,56253.48463696059,61240.67291506207,88510.11407495906,74551.4496626198
5806,1.0,1.0,110468.87015925291,116463.63037391072,77365.48958605404,53314.87844167691,45248.893827068074,52291.61558051295,51750.79277167234,68753.13892997967,69919.02827251295,49536.33839325171,69223.39728157489,63676.20839789014,56213.631476596776,61072.721907224884,88524.06156349917,74516.22331335823
5807,1.0,1.0,110516.32291273153,116492.88880740272,77337.21462931808,53273.84063885697,45278.55459196027,52183.72371002719,51752.58091122877,68655.84178636572,69931.38878719673,49730.26212814595,69233.83554623551,63700.50474411306,56249.99776482556,61277.19566550203,88492.16562416144,74548.9909707297
5808,1.0,1.0,110476.46975236772,116468.68186815761,77364.01437091999,53318.65588648986,45260.27086499582,52285.73707172121,51765.92490266859,68745.51698512041,69908.52295261895,49461.34829060415,69224.22429611973,63673.54854029996,56197.58292407786,61033.94163059493,88532.82344732565,74519.86664770445
5809,1.0,1.0,110507.27045622712,116498.63320572773,77340.14270784172,53279.69679590426,45278.21931579344,52196.821832277994,51762.05805087782,68666.0565335818,69942.22938325755,49773.356291455784,69241.21162190576,63717.290904199,56266.71686967813,61324.670770725104,88489.50576657127,74554.73536905472
5810,1.0,1.0,110476.78267679008,116462.64689715469,77355.00661790451,53304.59663922747,45259.890885340086,52257.6856324298,51755.88896940815,68710.00006318094,69893.18965592262,49417.78474066076,69213.33899656999,63654.72837146859,56177.64516802373,60978.37519387904,88521.75933382027,74497.80547592706
5811,1.0,1.0,110494.66407235434,116482.00350785298,77335.13591708374,53270.711394633225,45263.780088875305,52212.46805339671,51755.2631205634,68688.38592629266,69945.9621245816,49825.167635103186,69251.38166563293,63730.47843342763,56278.5856459839,61353.99625945047,88479.00044667727,74549.90739225238
5812,1.0,1.0,110483.46584838223,116474.5380252049,77362.51680404149,53301.55680198155,45270.776184889815,52250.06368757054,51767.802449202834,68707.69783350204,69887.55701631987,49392.48256593735,69203.79480168757,63644.625382974795,56161.73072597155,60944.57935626261,88520.90996753097,74497.06786836003
5813,1.0,1.0,110482.16944720382,116471.85581587027,77334.86769615028,53270.711394633225,45254.95114981546,52220.894661056365,51757.90062640913,68720.66184528611,69950.6112874283,49837.68461199816,69257.5954505915,63733.00418055108,56287.68280597721,61384.171114465134,88482.82259497912,74556.00941848868
5814,1.0,1.0,110486.5727408615,116476.23675778351,77354.93956267113,53293.46547048873,45267.31166449925,52219.352390688946,51759.77817294338,68674.97487961948,69877.83400748183,49359.75961205478,69198.74330744069,63637.718693938106,56147.98440313154,60924.239268808284,88523.01103150977,74484.6850019318
5815,1.0,1.0,110480.33660415848,116481.10943807477,77336.56642872888,53280.9261418493,45244.915216555026,52240.743010132675,51757.14066709765,68742.9688862525,69950.8571566173,49842.512588800506,69259.42829363684,63732.95947706217,56288.10748912186,61382.76295456445,88482.77789149022,74546.08524395053
5816,1.0,1.0,110492.96533977574,116505.20461859759,77344.94833289961,53283.988330839675,45258.95211207296,52201.00160849114,51747.41765825959,68648.82333860676,69874.07891441333,49362.73239406734,69196.01639461714,63636.087016592865,56144.81045541888,60917.5784489606,88517.0431157402,74486.49549323267
5817,1.0,1.0,110486.61744435043,116464.97147857804,77341.9531991426,53298.11463333543,45238.18734147398,52257.99855685217,51760.22520783248,68759.03979051588,69956.53449970896,49843.07138241189,69263.27279368315,63733.02653229553,56289.51564902254,61374.246939926976,88474.91007744195,74545.48174685023
5818,1.0,1.0,110508.83507833899,116506.41161279817,77361.22040286308,53293.66663618883,45271.7373099014,52200.688684068766,51763.265045078406,68655.28299275435,69891.08859194382,49408.508766711806,69203.54893249857,63649.721580710604,56165.239949851035,60957.85629246906,88521.60287160908,74505.60623474196
5819,1.0,1.0,110468.93721448627,116468.07837105733,77342.53434449845,53296.19238331228,45230.74421057037,52273.42126052633,51755.53134149687,68774.26132848994,69961.98832535605,49807.84503315032,69262.42342739385,63735.08289278542,56291.79552695698,61355.024439695415,88483.24727812377,74549.57211608555
5820,1.0,1.0,110521.35205523398,116520.11323214928,77362.74032148604,53290.96207510973,45282.2873332843,52197.894716011855,51770.14938237064,68656.66880091057,69885.76887676345,49438.773028704294,69213.27194133663,63655.26481333552,56170.09027839784,60994.04376674221,88515.76906630625,74510.27774933312
5821,1.0,1.0,110466.03148770708,116467.09489430129,77333.5489432274,53282.69192966127,45210.0688469492,52270.7390511917,51743.08141983526,68775.93770932409,69953.85229037431,49767.969521042054,69258.98125874774,63724.33170370242,56275.79167792698,61304.4200902486,88479.02279842172,74535.82579324553
5822,1.0,1.0,110506.64460738238,116498.65555747219,77335.42648976165,53260.384888694876,45260.092051040185,52155.64991899132,51754.57021648529,68618.17909695853,69879.01864993795,49470.177229664,69195.14467658338,63638.14337708276,56169.1068016418,61009.62293262756,88481.45913856736,74484.6850019318
5823,1.0,1.0,110453.96154570123,116455.58374590681,77338.91336189669,53292.50434547715,45220.3730011431,52276.192876838795,51766.05901313532,68786.95711934056,69938.45193844462,49699.21555509753,69247.51481384216,63706.18208720471,56257.61970968482,61241.79050228483,88484.14134790198,74516.7374034807
5824,1.0,1.0,110520.90502034486,116518.07922340385,77347.4070247897,53266.06223178652,45274.64303668059,52154.84525619093,51773.68095799458,68622.29181793831,69892.42969661113,49534.86317811766,69215.84239194899,63651.487368522576,56185.1106506718,61067.692764722444,88496.36775211904,74496.59848172647
5825,1.0,1.0,110469.0266214641,116484.79747590989,77356.92886792767,53308.061159618046,45230.49834138135,52297.717606749255,51779.8723912087,68797.95417761257,69945.44803445913,49653.84151385326,69265.01622975066,63717.55912513246,56258.93846260768,61202.630245999135,88514.89734827248,74522.1912291278
5826,1.0,1.0,110530.60567743846,116528.83041248684,77349.19516434612,53269.72791787719,45273.54780120228,52158.84621844843,51777.525458040895,68636.7981000898,69909.26056018598,49594.43057709105,69243.42444460683,63673.74970600006,56216.91718303171,61135.48560565539,88509.93526100341,74517.02797615863
5827,1.0,1.0,110469.11602844192,116452.56626040534,77356.01244640499,53304.03784561609,45222.16114069953,52293.42607181383,51780.744109242456,68793.19325604358,69925.5549818939,49584.48405080844,69255.51673835715,63687.60778756235,56239.6712588872,61140.5818033912,88517.51250237376,74509.62954874392
5828,1.0,1.0,110522.69315990129,116516.76047048098,77344.79187068842,53268.67738588779,45269.01039707785,52164.99294817364,51784.96858894451,68649.18096651805,69920.503487647,49651.516932429906,69249.77234003214,63687.540732328984,56233.50217741754,61190.96263539346,88504.16851093395,74520.6936622493
5829,1.0,1.0,110462.58931906096,116465.55262393388,77352.97260915907,53304.328418294004,45220.68592556548,52281.222019341236,51780.78881273136,68775.51302617944,69922.44808941461,49531.62217517164,69254.17563368984,63679.60586304735,56219.59939236634,61086.37882308708,88516.43961863991,74502.58874924049
5830,1.0,1.0,110529.84571812699,116529.63507528724,77346.91528641168,53267.8727230874,45261.991949318886,52173.50896281111,51780.69940575355,68662.12262655767,69927.23136272805,49707.21747961253,69256.90254651339,63698.537790600996,56251.003593326044,61242.37164764067,88493.81965325114,74531.35544435447
5831,1.0,1.0,110479.08490646898,116491.48064750203,77368.5070715555,53314.72197946572,45232.755867571344,52291.213249112756,51789.70715876904,68780.09513379278,69918.1565544792,49498.56394512224,69247.26894465316,63677.25892987954,56209.40699689472,61042.27883127676,88520.82056055314,74504.91333066384
5832,1.0,1.0,110510.80203185107,116511.17253436716,77339.47215550806,53261.748345106644,45253.07360328121,52186.40591936182,51788.03077793489,68687.715373959,69941.24590650153,49750.19988420008,69267.36316291847,63712.6864448412,56264.77226791051,61292.93129359857,88488.38817934849,74539.62558980293
5833,1.0,1.0,110474.21222617773,116467.43017046813,77357.91234468369,53290.04565358706,45228.95607101394,52263.318272032535,51787.60609479024,68746.16518570963,69886.95351921959,49415.773083659784,69230.32632235604,63648.179310343185,56170.1573336312,60977.74934503429,88513.66800232745,74484.61794669843
5834,1.0,1.0,110519.22863951072,116514.9499791801,77350.78213820246,53277.05929005853,45258.706242883956,52207.30480042753,51810.58368809029,68725.26630464391,69942.96699082459,49791.103576553294,69271.18531122032,63718.00616002157,56272.57302672542,61326.347151559254,88484.74484500228,74540.40790085887
5835,1.0,1.0,110501.25783696865,116514.257075102,77373.40210359122,53309.91635440783,45253.364175959134,52257.596225451976,51815.81399629283,68741.69483681855,69904.07495547234,49417.225947049374,69240.22814514973,63664.98782217358,56191.235028652554,60953.65416451146,88539.9983572958,74504.53335100811
5836,1.0,1.0,110501.16842999082,116497.02388012694,77340.38857703074,53269.86202834392,45238.85789380764,52207.528317872086,51795.429205349596,68730.92129599111,69943.52578443597,49829.30270782742,69278.96371829078,63723.45998566866,56288.30865482196,61360.34415487578,88486.39887409197,74544.99000847222
5837,1.0,1.0,110498.64268286737,116495.995699882,77370.51872855649,53289.732729164694,45255.37583296011,52232.51756817312,51811.567164846325,68727.76970002291,69886.70765003057,49377.193972729925,69223.62079901944,63636.28818229296,56160.143752115226,60925.714483942334,88527.03434551173,74487.56837696652
5838,1.0,1.0,110508.32098821652,116509.11617387726,77354.24665859302,53283.27307501711,45242.92591129851,52230.81883559452,51807.856775266744,68764.15833999614,69974.03591561747,49853.91197847271,69295.36989872098,63738.83798585391,56305.832422474916,61383.478210387024,88491.89740322798,74552.05315972009
5839,1.0,1.0,110517.01581680964,116509.29498783291,77365.5119377985,53291.81144139903,45253.028899792305,52210.7246173292,51801.33006588579,68698.48891478646,69886.97587096404,49377.79746983021,69226.41476707635,63637.18225207118,56163.85414169481,60920.77474841771,88524.55330187718,74485.95905136575
5840,1.0,1.0,110492.33949093099,116503.08120287434,77351.38563530274,53280.65792091584,45228.86666403612,52245.95096659076,51799.78779551838,68779.96102332605,69965.54225272444,49849.06164992591,69283.88110207094,63733.16064276227,56305.81007073046,61378.67258532913,88488.90226947097,74543.55949682707
5841,1.0,1.0,110513.84186909698,116508.69149073261,77363.92496394218,53281.84256337197,45254.213542248435,52196.86653576691,51790.735339013976,68682.93210064556,69879.4433330826,49376.59047562963,69206.23114183321,63633.00247585803,56159.003813148,60922.92051588542,88518.51833087426,74486.56254846604
5842,1.0,1.0,110487.44445889528,116494.0958016033,77355.74422547153,53286.245857029666,45225.11157096762,52260.41254525335,51781.10173715374,68788.85701761926,69953.33820025185,49819.57969898936,69255.06970346805,63727.41624443725,56293.47190779113,61353.95155596156,88476.11707164253,74537.30100837958
5843,1.0,1.0,110525.66594191385,116528.96452295358,77373.69267626914,53285.821173885015,45270.999702334375,52185.869477494896,51781.01233017592,68656.89231835512,69891.51327508847,49419.617583706095,69208.80159244557,63645.810025430925,56175.16412438919,60952.31305984415,88521.06642974216,74491.79285666857
5844,1.0,1.0,110476.91678725682,116481.69058343061,77353.82197544837,53293.39841525536,45224.44101863397,52275.94700764978,51767.62363524719,68806.7384131835,69964.17879631267,49797.4514719786,69251.29225865511,63734.63585789632,56302.63612301781,61327.129462615194,88492.29973462818,74532.51773506615
5845,1.0,1.0,110523.74369189069,116526.41642408568,77352.99496090352,53275.65113015785,45263.82479236422,52161.05904114951,51748.021155359886,68649.8515188517,69894.30724314538,49456.520313801804,69182.69475492177,63645.20652833063,56172.54897028792,60995.54133362071,88508.86237726956,74489.17770256731
5846,1.0,1.0,110468.69134529727,116482.42819099763,77346.69176896712,53282.73663315018,45224.32925991169,52271.25314131417,51755.643100219146,68798.20004680158,69943.39167396924,49728.541043822894,69216.71410998274,63697.263741167044,56272.550674980965,61262.35410718371,88482.84494672358,74507.39437429838
5847,1.0,1.0,110545.08960784551,116544.14135743874,77363.76850173099,53278.44509821476,45288.23289730941,52167.965730186195,51759.64406247665,68656.37822823266,69898.17409493616,49514.85836683016,69187.2768625351,63653.297859823455,56185.40122334972,61043.32936326616,88512.46100812686,74495.99498462617
5848,1.0,1.0,110490.01490950763,116497.62737722724,77361.93565868564,53305.42365377232,45236.19803621746,52290.721510734744,51752.29033855085,68816.3943667882,69953.60642118531,49687.59264798077,69222.54791528558,63705.95856976016,56282.1842768412,61226.92659222205,88508.4376941249,74520.89482794939
5849,1.0,1.0,110555.23729982821,116554.02082848798,77358.40408306172,53277.93100809229,45291.02686536633,52169.083317408964,51744.7130971805,68651.43849270802,69916.12254573376,49584.17112638606,69193.40124051586,63667.26770010802,56221.588697622865,61113.625599578096,88507.1412929465,74509.22721734372
5850,1.0,1.0,110474.34633664446,116480.64005144121,77350.46921378007,53303.501403749164,45228.59844310265,52294.7448247367,51722.31664923628,68795.04845083338,69941.29060999044,49640.944557302544,69208.42161278983,63697.44255512268,56257.61970968482,61182.267806800344,88502.35801963306,74506.03091788662
5851,1.0,1.0,110545.89427064589,116557.08301747836,77349.9104201687,53268.140944020866,45286.73533043091,52169.306834853516,51721.735503880445,68660.1556730456,69918.64829285721,49641.302185213826,69190.8307899035,63674.30849961144,56230.75291284954,61165.25812926986,88492.21032765035,74507.50613302067
5852,1.0,1.0,110485.63396759439,116497.85089467179,77366.71893199909,53317.38183705591,45242.43417292049,52299.48339456122,51718.06981778977,68809.2865120514,69932.43931918613,49582.42769031855,69203.90656040986,63688.680671296206,56248.70136364715,61127.59543986266,88520.97702276433,74501.56056899556
5853,1.0,1.0,110536.97592460822,116544.1637091832,77345.9094579112,53268.319757976504,45274.03953958029,52167.71986099719,51704.27879146085,68668.40346674962,69922.44808941461,49683.055243856346,69195.94933938376,63685.730241028105,56249.57308168091,61224.82552824325,88499.47464459833,74515.53040928011
5854,1.0,1.0,110481.6777088258,116499.5943307393,77357.84528945033,53305.5801159835,45239.595501374664,52281.31142631906,51705.3516751947,68782.84439836079,69914.69203408861,49520.423951199526,69183.18649329979,63668.63115651979,56212.916220774205,61067.40219204452,88521.96049952037,74486.51784497713
5855,1.0,1.0,110530.89625011639,116531.57967705485,77339.4051002747,53260.25077822814,45270.79853663428,52172.05609942152,51684.698663318,68667.50939697139,69924.97383653806,49754.40201215768,69197.08927835099,63690.93819748619,56250.02011657001,61262.86819730618,88490.28807762719,74514.99396741319
5856,1.0,1.0,110493.36767117592,116503.70705171909,77361.84625170783,53303.277886304604,45248.46914392342,52272.05780411456,51697.23799195743,68761.90081380616,69915.07201374436,49473.798212265756,69181.30894676554,63652.13556911178,56201.36036889081,61017.714264120375,88524.19567396589,74478.67238267332
5857,1.0,1.0,110529.10811055996,116534.23953464504,77337.72871944055,53273.03597605658,45269.926818600514,52189.199887418734,51692.67823608855,68697.86306594171,69942.38584546874,49782.878134593746,69203.6830429653,63698.738956301095,56268.99674761257,61313.40549151963,88490.33278111611,74523.71114775076
5858,1.0,1.0,110502.3307207025,116518.5039065485,77358.96287667309,53304.775453183116,45260.47203069592,52261.39602200938,51696.52273613486,68742.16422345213,69900.74454554851,49442.39401130605,69172.18943502777,63650.21331908862,56185.17770590517,60981.7950107807,88530.43181066893,74480.19230129628
5859,1.0,1.0,110519.04982555508,116535.53593582344,77341.3049985534,53272.655996400834,45268.473955210924,52209.495271384156,51686.710320318976,68719.03016794087,69947.25852576,49834.55536777442,69216.17766811582,63721.82830832343,56289.269779833536,61359.40538160865,88489.37165610453,74531.86953447695
5860,1.0,1.0,110503.71652885873,116513.18419136813,77351.09506262482,53295.00774085614,45261.29904524077,52239.24544325417,51684.18457319553,68716.28090337287,69884.58423430732,49404.105473054115,69164.34397272396,63634.3212287809,56165.35170857331,60946.16633011894,88525.44737165539,74471.94450759227
5861,1.0,1.0,110499.89438055687,116513.22889485705,77317.25452151948,53268.58797890997,45249.72084161292,52218.86065231093,51674.7968405243,68734.56463033732,69949.27018276099,49843.07138241189,69216.11061288245,63716.843869309894,56285.827611187415,61369.843646269284,88480.76623448923,74527.8909239639
5862,1.0,1.0,110511.76315686264,116524.76239499598,77350.17864110216,53295.58888621198,45266.14937378757,52219.26298371112,51683.357558650685,68694.77852520687,69875.6882400141,49372.67892034995,69154.50920516363,63629.180327556176,56148.185568831635,60923.63577170799,88518.96536576336,74466.35657147843
5863,1.0,1.0,110506.28697947109,116513.49711579051,77331.53728622643,53281.28376976059,45249.29615846827,52238.55253917605,51675.93677949152,68755.23999395847,69959.99902009952,49858.04705119694,69219.97746467323,63725.69516011419,56296.22117235913,61387.948559278084,88484.61073453556,74530.23785713171
5864,1.0,1.0,110523.45311921276,116542.3085143934,77357.33119932786,53283.4742407172,45275.3359407587,52212.11042548543,51678.21665742596,68677.09829534273,69882.08083892833,49390.42620544746,69158.95720231024,63634.25417354753,56154.891092168225,60923.18873681888,88525.40266816648,74472.68211515929
5865,1.0,1.0,110484.20345594925,116505.6516534867,77333.7054054386,53275.20409526874,45236.13098098409,52246.7332776467,51667.487820087415,68753.98829626897,69956.9591828536,49852.6155772943,69219.86570595094,63724.57757289143,56291.974340912624,61375.00689923846,88482.06263566765,74525.32047335154
5866,1.0,1.0,110520.39093022239,116528.56219155338,77344.72481545506,53270.53258067758,45270.61972267863,52189.982198474674,51667.10784043167,68657.0040770774,69869.72032424454,49395.41064446099,69150.95527779523,63626.386359499265,56144.54223448542,60933.06820786813,88510.13642670351,74465.19428076677
5867,1.0,1.0,110489.00908100714,116497.06858361585,77331.06789959288,53272.812458612025,45231.5265216263,52263.72060343273,51667.59957880969,68776.25063374647,69945.1574617812,49816.495158254525,69219.50807803967,63713.78168031952,56281.021986129526,61341.4792825555,88476.49705129827,74513.5858075125
5868,1.0,1.0,110541.66979094384,116547.40471212921,77358.98522841754,53280.568513938015,45287.31647578675,52195.011340977115,51687.336169163726,68662.14497830212,69894.64251931221,49444.0703921402,69166.40033321385,63636.534051481976,56155.226368335054,60970.57443506413,88509.17530169192,74476.3254495055
5869,1.0,1.0,110483.42114489332,116505.4504877866,77342.84726892081,53290.000950098154,45233.69464083846,52278.31629256205,51678.82015452626,68791.9415583541,69955.95335435311,49795.12689055525,69218.90458093937,63722.54356414599,56285.335872809395,61300.910866369115,88489.48341482681,74520.38073782691
5870,1.0,1.0,110533.06436932855,116548.38818888525,77342.82491717636,53271.91838883381,45280.72271117243,52166.915198196795,51679.80363128229,68635.07701576674,69884.36071686276,49500.32973293421,69162.95816456774,63639.395074772256,56171.90076969872,61013.512136162775,88501.50865334376,74479.52174896262
5871,1.0,1.0,110468.69134529727,116486.92089163314,77334.77828917245,53287.83283088599,45224.46337037842,52281.557295508064,51669.097145688196,68794.62376768872,69930.11473776278,49712.31367734834,69205.27001682163,63699.52126735703,56257.15032305125,61243.77980754135,88486.39887409197,74500.10770560596
5872,1.0,1.0,110536.75240716367,116558.35706691231,77339.58391423034,53256.11570550391,45276.76645240384,52154.17470385727,51667.621930554145,68632.59597213221,69881.3432313613,49536.33839325171,69170.08837104897,63651.28620282248,56180.68500526965,61059.75789544081,88498.11118818655,74482.51688271963
5873,1.0,1.0,110472.80406627704,116489.2454730565,77342.37788228726,53285.68706341828,45231.61592860412,52282.98780715321,51680.340073149215,68790.57810194232,69928.75128135101,49664.14566804715,69209.00275814567,63693.03926146499,56243.78397986698,61184.07829810122,88501.66511555495,74496.12909509291
5874,1.0,1.0,110541.42392175483,116537.94992422461,77340.54503924192,53259.535522405575,45280.74506291689,52148.49736076562,51678.663692315065,68628.79617557481,69904.32082466136,49595.995199202924,69181.73362991019,63656.89649068076,56207.462395127106,61119.5264601143,88495.67484804093,74484.9755746097
5875,1.0,1.0,110486.9750722617,116510.0996506333,77350.40215854671,53303.300238049065,45232.73351582688,52288.46398454475,51678.44017487051,68794.02027058843,69926.13612724973,49607.57340283077,69195.54700798356,63675.04610717847,56241.61586065482,61142.14642550307,88503.87793825602,74489.7364961787
5876,1.0,1.0,110550.20815732577,116564.30263093743,77343.45076602111,53263.31296721852,45279.58277220521,52153.6606137348,51676.80849752528,68640.57554490275,69910.42285089765,49659.42944996709,69189.02029860263,63673.10150541086,56227.13193024778,61182.73719343391,88489.84104273809,74505.65093823087
5877,1.0,1.0,110484.38226990489,116511.21723785606,77359.47696679557,53304.060197360544,45236.64507110656,52283.14426936439,51677.45669811448,68792.43329673211,69917.64246435672,49553.079849848735,69192.06013584854,63672.18508388819,56225.03086626898,61090.80446848923,88512.7962842937,74491.2340630572
5878,1.0,1.0,110524.4365959688,116533.32311312236,77328.4527454916,53243.15169371983,45259.935588828994,52154.48762827965,51659.307081616775,68650.47736769645,69906.51129561798,49709.251488357964,69187.7238974242,63671.38042108779,56233.36806695081,61226.77013001086,88482.66613276793,74505.91915916433
5879,1.0,1.0,110489.4784676407,116503.97527265255,77357.26414409449,53301.3779880259,45241.67421360901,52275.67878671632,51676.495573102904,68761.38672368368,69895.38012687923,49485.10819496014,69173.75405713965,63646.83820567587,56199.54987758993,61027.772549125264,88505.82254002364,74471.78804538108
5880,1.0,1.0,110544.41905551184,116562.80506405892,77347.1611556007,53272.745403378656,45278.688702426996,52188.14935542934,51688.54316336432,68691.76103970541,69940.5082989345,49767.85776231978,69211.30498782457,63704.21513369264,56271.924826136215,61298.809802390315,88495.40662710747,74531.82483098803
5881,1.0,1.0,110496.5863223775,116530.46208983209,77360.75101622952,53298.204040313256,45245.80928633324,52269.621463968935,51674.64037831311,68755.91054629214,69899.00110948099,49448.898368942544,69177.66561241933,63645.76532194202,56193.827831009374,60992.59090335261,88519.52415937473,74482.89686237536
